#pas_grille;100.000000
#nom_grille;grille_calage_Z57-59_100m_reduit
009958001170;995799.980974;117000.015361
009958001171;995799.980540;117100.018138
009958001172;995799.980106;117200.020914
009958001173;995799.979672;117300.023691
009958001174;995799.979238;117400.026467
009958001175;995799.978804;117500.029244
009958001176;995799.986481;117600.024448
009958001177;995799.994158;117700.019653
009958001178;995800.001835;117800.014857
009958001179;995800.009512;117900.010061
009958001180;995800.017189;118000.005266
009958001181;995800.011065;118100.016294
009958001182;995800.004942;118200.027323
009958001183;995799.998818;118300.038351
009959001170;995899.986792;117000.011239
009959001171;995899.986091;117100.022895
009959001172;995899.983163;117200.036261
009959001173;995899.981776;117300.049419
009959001174;995899.979652;117400.062345
009959001175;995899.978229;117500.072246
009959001176;995899.987827;117600.058154
009959001177;995900.000151;117700.041348
009959001178;995900.015480;117800.021380
009959001179;995900.029681;117900.002373
009959001180;995900.038760;117999.987647
009959001181;995900.025628;118099.991733
009959001182;995900.024382;118200.015219
009959001183;995900.017334;118300.038103
009960001170;995999.992610;117000.007116
009960001171;995999.987863;117100.026056
009960001172;995999.974241;117200.036320
009960001173;995999.966147;117300.055598
009960001174;995999.961532;117400.083283
009960001175;995999.967681;117500.095892
009960001176;995999.975286;117600.087553
009960001177;996000.009500;117700.038128
009960001178;996000.050586;117799.988505
009960001179;996000.066495;117899.966762
009960001180;996000.059284;117999.979881
009960001181;996000.041368;118099.995286
009960001182;996000.042805;118200.012168
009960001183;996000.035849;118300.037855
009961001170;996099.983307;117000.011616
009961001171;996099.982033;117100.027928
009961001172;996099.963658;117200.041374
009961001173;996099.940572;117300.064218
009961001174;996099.911985;117400.113526
009961001175;996099.951623;117500.162750
009961001176;996099.997905;117600.113697
009961001177;996100.027853;117700.064490
009961001178;996100.080178;117800.015443
009961001179;996100.107455;117899.965573
009961001180;996100.065136;117999.986909
009961001181;996100.057320;118100.001345
009961001182;996100.056650;118200.013044
009961001183;996100.049693;118300.033545
009962001170;996199.974003;117000.016116
009962001171;996199.974299;117100.028643
009962001172;996199.951002;117200.044209
009962001173;996199.922889;117300.065850
009962001174;996199.862429;117400.091623
009962001175;996199.936608;117500.125312
009962001176;996200.017786;117600.076205
009962001177;996200.044375;117700.027179
009962001178;996200.065933;117799.977864
009962001179;996200.086932;117899.988276
009962001180;996200.075793;117999.995037
009962001181;996200.071092;118100.001838
009962001182;996200.069038;118200.014042
009962001183;996200.063537;118300.029235
009963001170;996299.964700;117000.020616
009963001171;996299.968161;117100.025497
009963001172;996299.939292;117200.016048
009963001173;996299.909342;117300.064064
009963001174;996299.881226;117400.094366
009963001175;996299.956860;117500.055819
009963001176;996299.999801;117600.038929
009963001177;996300.040686;117700.024781
009963001178;996300.059667;117800.009146
009963001179;996300.075399;117899.966331
009963001180;996300.078980;117999.970582
009963001181;996300.076775;118100.002750
009963001182;996300.081503;118200.015000
009963001183;996300.077381;118300.024925
009964001170;996399.955397;117000.025116
009964001171;996399.962443;117100.030166
009964001172;996399.934066;117200.037770
009964001173;996399.916530;117300.057912
009964001174;996399.919754;117400.042932
009964001175;996399.938557;117500.030092
009964001176;996400.002980;117600.006881
009964001177;996400.004077;117700.029643
009964001178;996400.059390;117800.017646
009964001179;996400.081628;117900.007031
009964001180;996400.078541;118000.004566
009964001181;996400.081603;118100.008599
009964001182;996400.093280;118200.015711
009964001183;996400.091225;118300.020615
009965001170;996499.946094;117000.029616
009965001171;996499.950498;117100.037207
009965001172;996499.922953;117200.060913
009965001173;996499.956901;117300.048904
009965001174;996499.954810;117400.040659
009965001175;996499.962960;117500.026111
009965001176;996500.009983;117600.001538
009965001177;996500.033695;117700.006255
009965001178;996500.063572;117800.009838
009965001179;996500.083078;117900.014913
009965001180;996500.090353;118000.014796
009965001181;996500.093444;118100.012301
009965001182;996500.104600;118200.016154
009965001183;996500.105070;118300.016305
009966001170;996599.959382;117000.014277
009966001171;996599.969606;117100.023513
009966001172;996599.972527;117200.027171
009966001173;996599.994827;117300.030766
009966001174;996600.004152;117400.034308
009966001175;996600.012050;117500.034808
009966001176;996600.037342;117600.029978
009966001177;996600.054604;117700.025287
009966001178;996600.072810;117800.020611
009966001179;996600.089488;117900.017091
009966001180;996600.105496;118000.013691
009966001181;996600.104540;118100.016150
009966001182;996600.102710;118200.020064
009966001183;996600.100382;118300.025149
009967001170;996699.972669;116999.998938
009967001171;996699.989112;117100.006242
009967001172;996700.005555;117200.013546
009967001173;996700.021999;117300.020850
009967001174;996700.038442;117400.028153
009967001175;996700.054885;117500.035457
009967001176;996700.065075;117600.030643
009967001177;996700.075265;117700.025829
009967001178;996700.085455;117800.021015
009967001179;996700.095645;117900.016201
009967001180;996700.105836;118000.011387
009967001181;996700.102455;118100.018922
009967001182;996700.099075;118200.026458
009967001183;996700.095695;118300.033994
