#pas_grille;100.000000
#nom_grille;grille_calage_Z178_100m_reduit
009944001154;994400.106838;115400.097757
009944001155;994400.097545;115500.096663
009944001156;994400.091583;115600.084252
009944001157;994400.085622;115700.071841
009944001158;994400.079661;115800.059430
009944001159;994400.073699;115900.047019
009944001160;994400.067738;116000.034608
009944001161;994400.071974;116100.019425
009945001154;994500.121184;115400.111845
009945001155;994500.106566;115500.107949
009945001156;994500.118317;115600.096677
009945001157;994500.104220;115700.097433
009945001158;994500.102065;115800.093399
009945001159;994500.111638;115900.087383
009945001160;994500.098664;116000.078122
009945001161;994500.091115;116100.023377
009946001154;994600.119989;115400.101776
009946001155;994600.107094;115500.107563
009946001156;994600.156668;115600.095220
009946001157;994600.146586;115700.081231
009946001158;994600.127174;115800.065290
009946001159;994600.160941;115900.041986
009946001160;994600.096747;116000.066211
009946001161;994600.085240;116100.020059
009947001154;994700.118794;115400.091707
009947001155;994700.107215;115500.101570
009947001156;994700.148064;115600.081066
009947001157;994700.188619;115700.104245
009947001158;994700.160077;115800.084704
009947001159;994700.113488;115900.069321
009947001160;994700.082595;116000.060110
009947001161;994700.079364;116100.016740
009948001154;994800.117599;115400.081639
009948001155;994800.116907;115500.108039
009948001156;994800.123517;115600.078726
009948001157;994800.139096;115700.057277
009948001158;994800.121833;115800.101780
009948001159;994800.109976;115900.092208
009948001160;994800.074094;116000.048949
009948001161;994800.073488;116100.013421
009949001154;994900.116404;115400.071570
009949001155;994900.111575;115500.086934
009949001156;994900.116153;115600.061551
009949001157;994900.089838;115700.026773
009949001158;994900.072194;115800.045631
009949001159;994900.088009;115900.052328
009949001160;994900.067344;116000.036437
009949001161;994900.067613;116100.010102
009950001154;995000.115209;115400.061501
009950001155;995000.109108;115500.075184
009950001156;995000.100259;115600.066618
009950001157;995000.086792;115700.056348
009950001158;995000.067606;115800.042350
009950001159;995000.065101;115900.032381
009950001160;995000.056492;116000.020885
009950001161;995000.061737;116100.006783
009951001154;995100.108749;115400.049519
009951001155;995100.105828;115500.062331
009951001156;995100.093868;115600.054617
009951001157;995100.081907;115700.046903
009951001158;995100.069946;115800.039190
009951001159;995100.057985;115900.031476
009951001160;995100.046025;116000.023762
009951001161;995100.055042;116100.008171
