#pas_grille;100.000000
#nom_grille;grille_calage_ZILKN_100m
009975001074;997499.914215;107399.933425
009975001075;997499.896385;107499.913375
009975001076;997499.900712;107599.901171
009975001077;997499.905040;107699.888967
009975001078;997499.909367;107799.876764
009975001079;997499.913695;107899.864560
009975001080;997499.918022;107999.852357
009975001081;997499.943501;108099.870859
009975001082;997499.968980;108199.889362
009975001083;997499.994458;108299.907865
009976001074;997599.903862;107399.942225
009976001075;997599.874342;107499.916284
009976001076;997599.873063;107599.903814
009976001077;997599.885006;107699.897458
009976001078;997599.894432;107799.888378
009976001079;997599.901728;107899.878571
009976001080;997599.909287;107999.873811
009976001081;997599.933167;108099.887424
009976001082;997599.960602;108199.902695
009976001083;997599.987593;108299.917036
009977001074;997699.894557;107399.950444
009977001075;997699.865160;107499.920711
009977001076;997699.823638;107599.870834
009977001077;997699.838058;107699.872087
009977001078;997699.874847;107799.881874
009977001079;997699.878402;107899.873787
009977001080;997699.868985;107999.886306
009977001081;997699.911976;108099.906115
009977001082;997699.953680;108199.914698
009977001083;997699.980727;108299.926206
009978001074;997799.887020;107399.957335
009978001075;997799.850079;107499.933092
009978001076;997799.825908;107599.891239
009978001077;997799.788499;107699.845035
009978001078;997799.856661;107799.872826
009978001079;997799.865582;107899.881856
009978001080;997799.819204;107999.871241
009978001081;997799.885365;108099.894382
009978001082;997799.945483;108199.924220
009978001083;997799.973861;108299.935377
009979001074;997899.878973;107399.964707
009979001075;997899.835789;107499.932535
009979001076;997899.846036;107599.902717
009979001077;997899.807249;107699.871485
009979001078;997899.846983;107799.885469
009979001079;997899.856372;107899.902751
009979001080;997899.862983;107999.891195
009979001081;997899.868599;108099.893753
009979001082;997899.923927;108199.921414
009979001083;997899.966995;108299.944548
009980001074;997999.872989;107399.973050
009980001075;997999.863313;107499.962951
009980001076;997999.895567;107599.943107
009980001077;997999.856867;107699.909197
009980001078;997999.832232;107799.944886
009980001079;997999.884576;107899.946710
009980001080;997999.868254;107999.949573
009980001081;997999.914216;108099.939196
009980001082;997999.923590;108199.937666
009980001083;997999.960130;108299.953719
009981001074;998099.878673;107399.970750
009981001075;998099.912176;107500.001515
009981001076;998099.945023;107599.979460
009981001077;998099.906489;107699.972115
009981001078;998099.882032;107799.982974
009981001079;998099.905017;107899.971711
009981001080;998099.887375;107999.951687
009981001081;998099.949165;108099.967985
009981001082;998099.952750;108199.964998
009981001083;998099.972521;108299.962242
009982001074;998199.882794;107399.962347
009982001075;998199.939241;107500.003441
009982001076;998199.994872;107600.017968
009982001077;998199.955665;107700.067676
009982001078;998199.923562;107800.018243
009982001079;998199.919949;107899.988713
009982001080;998199.927788;107999.975974
009982001081;998199.946191;108099.968777
009982001082;998199.965931;108199.972328
009982001083;998199.984912;108299.970765
009983001074;998299.889622;107399.956909
009983001075;998299.904148;107499.965739
009983001076;998299.959848;107599.995362
009983001077;998299.924993;107699.988336
009983001078;998299.933550;107799.991260
009983001079;998299.936175;107899.986571
009983001080;998299.946595;107999.987661
009983001081;998299.962109;108099.984773
009983001082;998299.979648;108199.981609
009983001083;998299.997304;108299.979289
009984001074;998399.896450;107399.951471
009984001075;998399.899883;107499.963971
009984001076;998399.912937;107599.971393
009984001077;998399.925990;107699.978815
009984001078;998399.939043;107799.986237
009984001079;998399.952096;107899.993660
009984001080;998399.965150;108000.001082
009984001081;998399.979998;108099.996659
009984001082;998399.994847;108199.992235
009984001083;998400.009695;108299.987812
