-5.5;49.9;-170.645;-59.918;322.223
-5.5;50;-170.658;-59.951;322.224
-5.5;50.1;-170.667;-59.976;322.222
-5.5;50.2;-170.672;-59.996;322.217
-5.5;50.3;-170.674;-60.01;322.209
-5.5;50.4;-170.671;-60.02;322.198
-5.5;50.5;-170.666;-60.026;322.185
-5.5;50.6;-170.657;-60.029;322.17
-5.5;50.7;-170.645;-60.029;322.153
-5.5;50.8;-170.63;-60.027;322.133
-5.5;50.9;-170.613;-60.024;322.112
-5.5;51;-170.595;-60.019;322.09
-5.5;51.1;-170.574;-60.012;322.066
-5.5;51.2;-170.551;-60.005;322.041
-5.5;51.3;-170.528;-59.998;322.016
-5.5;51.4;-170.503;-59.99;321.989
-5.5;51.5;-170.477;-59.982;321.963
-5.5;51.6;-170.451;-59.974;321.935
-5.5;51.7;-170.424;-59.965;321.908
-5.5;51.8;-170.397;-59.957;321.881
-5.5;51.9;-170.369;-59.948;321.853
-5.5;52;-170.342;-59.94;321.826
-5.4;41;-165.027;-66.983;315.839
-5.4;41.1;-165.166;-66.833;316.029
-5.4;41.2;-165.306;-66.684;316.218
-5.4;41.3;-165.447;-66.535;316.407
-5.4;41.4;-165.588;-66.385;316.595
-5.4;41.5;-165.73;-66.236;316.783
-5.4;41.6;-165.873;-66.086;316.97
-5.4;41.7;-166.017;-65.936;317.157
-5.4;41.8;-166.162;-65.786;317.344
-5.4;41.9;-166.308;-65.636;317.531
-5.4;42;-166.454;-65.485;317.718
-5.4;42.1;-166.602;-65.334;317.904
-5.4;42.2;-166.751;-65.183;318.091
-5.4;42.3;-166.901;-65.031;318.277
-5.4;42.4;-167.052;-64.878;318.463
-5.4;42.5;-167.204;-64.725;318.65
-5.4;42.6;-167.357;-64.571;318.836
-5.4;42.7;-167.511;-64.416;319.022
-5.4;42.8;-167.666;-64.259;319.208
-5.4;42.9;-167.822;-64.102;319.394
-5.4;43;-167.979;-63.943;319.579
-5.4;43.1;-168.136;-63.782;319.765
-5.4;43.2;-168.294;-63.62;319.949
-5.4;43.3;-168.453;-63.455;320.133
-5.4;43.4;-168.611;-63.289;320.316
-5.4;43.5;-168.77;-63.12;320.498
-5.4;43.6;-168.928;-62.95;320.679
-5.4;43.7;-169.086;-62.776;320.858
-5.4;43.8;-169.242;-62.601;321.034
-5.4;43.9;-169.397;-62.423;321.208
-5.4;44;-169.55;-62.242;321.379
-5.4;44.1;-169.7;-62.059;321.547
-5.4;44.2;-169.848;-61.874;321.71
-5.4;44.3;-169.991;-61.687;321.869
-5.4;44.4;-170.131;-61.497;322.023
-5.4;44.5;-170.266;-61.306;322.17
-5.4;44.6;-170.394;-61.114;322.311
-5.4;44.7;-170.517;-60.921;322.445
-5.4;44.8;-170.633;-60.727;322.571
-5.4;44.9;-170.741;-60.534;322.688
-5.4;45;-170.84;-60.341;322.796
-5.4;45.1;-170.931;-60.149;322.894
-5.4;45.2;-171.013;-59.96;322.982
-5.4;45.3;-171.084;-59.774;323.06
-5.4;45.4;-171.146;-59.591;323.126
-5.4;45.5;-171.197;-59.413;323.182
-5.4;45.6;-171.237;-59.24;323.226
-5.4;45.7;-171.268;-59.073;323.26
-5.4;45.8;-171.288;-58.912;323.282
-5.4;45.9;-171.298;-58.759;323.295
-5.4;46;-171.299;-58.614;323.297
-5.4;46.1;-171.29;-58.478;323.29
-5.4;46.2;-171.274;-58.352;323.275
-5.4;46.3;-171.251;-58.235;323.252
-5.4;46.4;-171.221;-58.128;323.222
-5.4;46.5;-171.186;-58.032;323.186
-5.4;46.6;-171.146;-57.948;323.144
-5.4;46.7;-171.102;-57.874;323.099
-5.4;46.8;-171.056;-57.813;323.05
-5.4;46.9;-171.008;-57.764;322.999
-5.4;47;-170.958;-57.727;322.946
-5.4;47.1;-170.907;-57.702;322.891
-5.4;47.2;-170.857;-57.691;322.835
-5.4;47.3;-170.806;-57.692;322.778
-5.4;47.4;-170.755;-57.706;322.721
-5.4;47.5;-170.705;-57.734;322.664
-5.4;47.6;-170.657;-57.775;322.606
-5.4;47.7;-170.609;-57.828;322.55
-5.4;47.8;-170.563;-57.894;322.494
-5.4;47.9;-170.521;-57.971;322.44
-5.4;48;-170.482;-58.059;322.389
-5.4;48.1;-170.447;-58.156;322.341
-5.4;48.2;-170.417;-58.261;322.298
-5.4;48.3;-170.394;-58.372;322.26
-5.4;48.4;-170.377;-58.487;322.228
-5.4;48.5;-170.368;-58.607;322.202
-5.4;48.6;-170.367;-58.73;322.183
-5.4;48.7;-170.374;-58.854;322.171
-5.4;48.8;-170.387;-58.976;322.165
-5.4;48.9;-170.407;-59.096;322.164
-5.4;49;-170.43;-59.209;322.168
-5.4;49.1;-170.456;-59.315;322.174
-5.4;49.2;-170.482;-59.412;322.181
-5.4;49.3;-170.509;-59.499;322.189
-5.4;49.4;-170.534;-59.578;322.196
-5.4;49.5;-170.557;-59.647;322.203
-5.4;49.6;-170.578;-59.706;322.208
-5.4;49.7;-170.596;-59.758;322.211
-5.4;49.8;-170.61;-59.801;322.211
-5.4;49.9;-170.62;-59.838;322.209
-5.4;50;-170.627;-59.867;322.205
-5.4;50.1;-170.63;-59.891;322.198
-5.4;50.2;-170.63;-59.91;322.188
-5.4;50.3;-170.626;-59.925;322.176
-5.4;50.4;-170.619;-59.935;322.162
-5.4;50.5;-170.609;-59.942;322.145
-5.4;50.6;-170.596;-59.947;322.127
-5.4;50.7;-170.58;-59.949;322.106
-5.4;50.8;-170.562;-59.949;322.084
-5.4;50.9;-170.542;-59.948;322.061
-5.4;51;-170.52;-59.946;322.036
-5.4;51.1;-170.496;-59.942;322.009
-5.4;51.2;-170.471;-59.938;321.982
-5.4;51.3;-170.444;-59.934;321.955
-5.4;51.4;-170.417;-59.929;321.926
-5.4;51.5;-170.389;-59.924;321.897
-5.4;51.6;-170.36;-59.918;321.868
-5.4;51.7;-170.331;-59.913;321.839
-5.4;51.8;-170.301;-59.908;321.809
-5.4;51.9;-170.271;-59.902;321.78
-5.4;52;-170.241;-59.897;321.751
-5.3;41;-165.028;-66.865;315.866
-5.3;41.1;-165.164;-66.718;316.051
-5.3;41.2;-165.3;-66.572;316.236
-5.3;41.3;-165.438;-66.425;316.42
-5.3;41.4;-165.576;-66.278;316.604
-5.3;41.5;-165.714;-66.132;316.787
-5.3;41.6;-165.854;-65.985;316.971
-5.3;41.7;-165.994;-65.838;317.153
-5.3;41.8;-166.136;-65.69;317.336
-5.3;41.9;-166.278;-65.543;317.518
-5.3;42;-166.421;-65.395;317.701
-5.3;42.1;-166.565;-65.247;317.883
-5.3;42.2;-166.71;-65.099;318.064
-5.3;42.3;-166.857;-64.95;318.246
-5.3;42.4;-167.004;-64.801;318.428
-5.3;42.5;-167.152;-64.651;318.609
-5.3;42.6;-167.301;-64.501;318.791
-5.3;42.7;-167.451;-64.349;318.972
-5.3;42.8;-167.602;-64.197;319.153
-5.3;42.9;-167.754;-64.044;319.334
-5.3;43;-167.907;-63.889;319.515
-5.3;43.1;-168.06;-63.733;319.695
-5.3;43.2;-168.214;-63.576;319.875
-5.3;43.3;-168.368;-63.417;320.054
-5.3;43.4;-168.522;-63.257;320.232
-5.3;43.5;-168.677;-63.095;320.409
-5.3;43.6;-168.831;-62.93;320.584
-5.3;43.7;-168.984;-62.764;320.758
-5.3;43.8;-169.137;-62.596;320.931
-5.3;43.9;-169.288;-62.426;321.1
-5.3;44;-169.438;-62.253;321.267
-5.3;44.1;-169.586;-62.079;321.431
-5.3;44.2;-169.731;-61.902;321.592
-5.3;44.3;-169.873;-61.723;321.748
-5.3;44.4;-170.011;-61.543;321.899
-5.3;44.5;-170.145;-61.361;322.046
-5.3;44.6;-170.274;-61.178;322.186
-5.3;44.7;-170.398;-60.994;322.32
-5.3;44.8;-170.516;-60.809;322.447
-5.3;44.9;-170.627;-60.625;322.567
-5.3;45;-170.73;-60.44;322.678
-5.3;45.1;-170.826;-60.257;322.781
-5.3;45.2;-170.913;-60.075;322.874
-5.3;45.3;-170.992;-59.896;322.957
-5.3;45.4;-171.061;-59.719;323.031
-5.3;45.5;-171.12;-59.546;323.094
-5.3;45.6;-171.17;-59.378;323.147
-5.3;45.7;-171.209;-59.215;323.189
-5.3;45.8;-171.239;-59.058;323.221
-5.3;45.9;-171.259;-58.907;323.243
-5.3;46;-171.27;-58.764;323.254
-5.3;46.1;-171.271;-58.628;323.257
-5.3;46.2;-171.264;-58.502;323.25
-5.3;46.3;-171.25;-58.384;323.235
-5.3;46.4;-171.228;-58.276;323.212
-5.3;46.5;-171.199;-58.178;323.183
-5.3;46.6;-171.165;-58.091;323.147
-5.3;46.7;-171.127;-58.014;323.107
-5.3;46.8;-171.085;-57.948;323.062
-5.3;46.9;-171.04;-57.894;323.014
-5.3;47;-170.993;-57.852;322.964
-5.3;47.1;-170.944;-57.821;322.911
-5.3;47.2;-170.895;-57.803;322.857
-5.3;47.3;-170.845;-57.797;322.802
-5.3;47.4;-170.796;-57.803;322.747
-5.3;47.5;-170.747;-57.822;322.691
-5.3;47.6;-170.699;-57.853;322.635
-5.3;47.7;-170.652;-57.896;322.58
-5.3;47.8;-170.607;-57.952;322.525
-5.3;47.9;-170.563;-58.02;322.471
-5.3;48;-170.523;-58.101;322.42
-5.3;48.1;-170.487;-58.192;322.371
-5.3;48.2;-170.456;-58.292;322.327
-5.3;48.3;-170.431;-58.401;322.288
-5.3;48.4;-170.414;-58.515;322.256
-5.3;48.5;-170.405;-58.633;322.231
-5.3;48.6;-170.406;-58.754;322.214
-5.3;48.7;-170.415;-58.875;322.204
-5.3;48.8;-170.43;-58.992;322.199
-5.3;48.9;-170.448;-59.103;322.199
-5.3;49;-170.468;-59.206;322.2
-5.3;49.1;-170.489;-59.3;322.203
-5.3;49.2;-170.51;-59.385;322.206
-5.3;49.3;-170.529;-59.461;322.209
-5.3;49.4;-170.547;-59.529;322.211
-5.3;49.5;-170.562;-59.588;322.212
-5.3;49.6;-170.575;-59.641;322.21
-5.3;49.7;-170.585;-59.686;322.207
-5.3;49.8;-170.592;-59.724;322.202
-5.3;49.9;-170.595;-59.757;322.195
-5.3;50;-170.596;-59.784;322.185
-5.3;50.1;-170.593;-59.807;322.174
-5.3;50.2;-170.587;-59.825;322.16
-5.3;50.3;-170.578;-59.839;322.144
-5.3;50.4;-170.566;-59.85;322.125
-5.3;50.5;-170.552;-59.859;322.105
-5.3;50.6;-170.535;-59.865;322.084
-5.3;50.7;-170.515;-59.869;322.06
-5.3;50.8;-170.494;-59.871;322.035
-5.3;50.9;-170.47;-59.872;322.009
-5.3;51;-170.445;-59.873;321.981
-5.3;51.1;-170.418;-59.872;321.953
-5.3;51.2;-170.39;-59.871;321.923
-5.3;51.3;-170.361;-59.869;321.893
-5.3;51.4;-170.331;-59.867;321.863
-5.3;51.5;-170.3;-59.865;321.832
-5.3;51.6;-170.269;-59.863;321.801
-5.3;51.7;-170.237;-59.861;321.77
-5.3;51.8;-170.205;-59.858;321.738
-5.3;51.9;-170.173;-59.856;321.707
-5.3;52;-170.141;-59.854;321.676
-5.2;41;-165.029;-66.747;315.892
-5.2;41.1;-165.161;-66.604;316.073
-5.2;41.2;-165.294;-66.46;316.253
-5.2;41.3;-165.428;-66.316;316.433
-5.2;41.4;-165.563;-66.172;316.613
-5.2;41.5;-165.699;-66.027;316.792
-5.2;41.6;-165.835;-65.883;316.971
-5.2;41.7;-165.972;-65.739;317.149
-5.2;41.8;-166.11;-65.595;317.328
-5.2;41.9;-166.249;-65.45;317.506
-5.2;42;-166.388;-65.305;317.683
-5.2;42.1;-166.529;-65.16;317.861
-5.2;42.2;-166.67;-65.015;318.038
-5.2;42.3;-166.813;-64.87;318.215
-5.2;42.4;-166.956;-64.724;318.392
-5.2;42.5;-167.1;-64.577;318.569
-5.2;42.6;-167.245;-64.43;318.746
-5.2;42.7;-167.391;-64.283;318.923
-5.2;42.8;-167.538;-64.135;319.099
-5.2;42.9;-167.686;-63.986;319.275
-5.2;43;-167.835;-63.836;319.451
-5.2;43.1;-167.984;-63.685;319.626
-5.2;43.2;-168.133;-63.533;319.8
-5.2;43.3;-168.283;-63.379;319.974
-5.2;43.4;-168.433;-63.225;320.147
-5.2;43.5;-168.584;-63.069;320.319
-5.2;43.6;-168.734;-62.911;320.49
-5.2;43.7;-168.883;-62.752;320.66
-5.2;43.8;-169.032;-62.591;320.827
-5.2;43.9;-169.18;-62.428;320.993
-5.2;44;-169.327;-62.264;321.156
-5.2;44.1;-169.471;-62.098;321.316
-5.2;44.2;-169.614;-61.93;321.473
-5.2;44.3;-169.754;-61.76;321.627
-5.2;44.4;-169.891;-61.589;321.776
-5.2;44.5;-170.025;-61.416;321.921
-5.2;44.6;-170.154;-61.242;322.061
-5.2;44.7;-170.279;-61.067;322.196
-5.2;44.8;-170.399;-60.891;322.324
-5.2;44.9;-170.512;-60.716;322.446
-5.2;45;-170.62;-60.54;322.56
-5.2;45.1;-170.72;-60.364;322.667
-5.2;45.2;-170.814;-60.19;322.765
-5.2;45.3;-170.899;-60.018;322.855
-5.2;45.4;-170.975;-59.847;322.936
-5.2;45.5;-171.043;-59.68;323.006
-5.2;45.6;-171.102;-59.517;323.068
-5.2;45.7;-171.151;-59.357;323.119
-5.2;45.8;-171.19;-59.203;323.16
-5.2;45.9;-171.22;-59.055;323.191
-5.2;46;-171.241;-58.913;323.212
-5.2;46.1;-171.252;-58.779;323.223
-5.2;46.2;-171.254;-58.652;323.225
-5.2;46.3;-171.248;-58.533;323.218
-5.2;46.4;-171.234;-58.424;323.203
-5.2;46.5;-171.213;-58.324;323.18
-5.2;46.6;-171.185;-58.233;323.151
-5.2;46.7;-171.152;-58.153;323.116
-5.2;46.8;-171.114;-58.084;323.075
-5.2;46.9;-171.072;-58.025;323.03
-5.2;47;-171.027;-57.977;322.982
-5.2;47.1;-170.981;-57.941;322.932
-5.2;47.2;-170.933;-57.916;322.88
-5.2;47.3;-170.884;-57.902;322.826
-5.2;47.4;-170.836;-57.9;322.772
-5.2;47.5;-170.788;-57.91;322.718
-5.2;47.6;-170.741;-57.931;322.664
-5.2;47.7;-170.695;-57.965;322.61
-5.2;47.8;-170.65;-58.011;322.556
-5.2;47.9;-170.605;-58.07;322.503
-5.2;48;-170.564;-58.142;322.451
-5.2;48.1;-170.526;-58.227;322.401
-5.2;48.2;-170.494;-58.323;322.357
-5.2;48.3;-170.468;-58.429;322.317
-5.2;48.4;-170.451;-58.542;322.284
-5.2;48.5;-170.443;-58.659;322.26
-5.2;48.6;-170.447;-58.78;322.246
-5.2;48.7;-170.458;-58.898;322.238
-5.2;48.8;-170.473;-59.009;322.235
-5.2;48.9;-170.49;-59.11;322.234
-5.2;49;-170.507;-59.201;322.233
-5.2;49.1;-170.523;-59.283;322.232
-5.2;49.2;-170.537;-59.356;322.231
-5.2;49.3;-170.549;-59.421;322.229
-5.2;49.4;-170.559;-59.478;322.225
-5.2;49.5;-170.567;-59.529;322.22
-5.2;49.6;-170.572;-59.574;322.213
-5.2;49.7;-170.574;-59.614;322.204
-5.2;49.8;-170.574;-59.647;322.193
-5.2;49.9;-170.57;-59.677;322.18
-5.2;50;-170.564;-59.701;322.166
-5.2;50.1;-170.556;-59.722;322.149
-5.2;50.2;-170.544;-59.74;322.131
-5.2;50.3;-170.53;-59.754;322.111
-5.2;50.4;-170.514;-59.766;322.089
-5.2;50.5;-170.495;-59.775;322.065
-5.2;50.6;-170.474;-59.783;322.04
-5.2;50.7;-170.451;-59.789;322.013
-5.2;50.8;-170.426;-59.793;321.986
-5.2;50.9;-170.399;-59.797;321.957
-5.2;51;-170.371;-59.8;321.927
-5.2;51.1;-170.341;-59.802;321.896
-5.2;51.2;-170.31;-59.803;321.864
-5.2;51.3;-170.278;-59.805;321.832
-5.2;51.4;-170.246;-59.806;321.799
-5.2;51.5;-170.212;-59.807;321.766
-5.2;51.6;-170.178;-59.808;321.733
-5.2;51.7;-170.144;-59.809;321.7
-5.2;51.8;-170.11;-59.809;321.667
-5.2;51.9;-170.075;-59.81;321.634
-5.2;52;-170.04;-59.811;321.601
-5.1;41;-165.029;-66.63;315.918
-5.1;41.1;-165.159;-66.489;316.095
-5.1;41.2;-165.289;-66.347;316.271
-5.1;41.3;-165.42;-66.206;316.446
-5.1;41.4;-165.551;-66.065;316.622
-5.1;41.5;-165.683;-65.923;316.796
-5.1;41.6;-165.816;-65.782;316.971
-5.1;41.7;-165.95;-65.64;317.145
-5.1;41.8;-166.084;-65.499;317.319
-5.1;41.9;-166.219;-65.357;317.492
-5.1;42;-166.355;-65.215;317.666
-5.1;42.1;-166.492;-65.073;317.839
-5.1;42.2;-166.63;-64.931;318.012
-5.1;42.3;-166.769;-64.789;318.184
-5.1;42.4;-166.908;-64.646;318.357
-5.1;42.5;-167.049;-64.503;318.529
-5.1;42.6;-167.19;-64.36;318.701
-5.1;42.7;-167.332;-64.216;318.873
-5.1;42.8;-167.475;-64.072;319.044
-5.1;42.9;-167.619;-63.928;319.216
-5.1;43;-167.763;-63.782;319.386
-5.1;43.1;-167.908;-63.636;319.557
-5.1;43.2;-168.053;-63.489;319.726
-5.1;43.3;-168.199;-63.341;319.895
-5.1;43.4;-168.345;-63.193;320.063
-5.1;43.5;-168.491;-63.043;320.23
-5.1;43.6;-168.637;-62.892;320.396
-5.1;43.7;-168.783;-62.739;320.561
-5.1;43.8;-168.928;-62.586;320.724
-5.1;43.9;-169.072;-62.431;320.885
-5.1;44;-169.215;-62.274;321.044
-5.1;44.1;-169.357;-62.116;321.201
-5.1;44.2;-169.498;-61.957;321.355
-5.1;44.3;-169.636;-61.796;321.506
-5.1;44.4;-169.771;-61.634;321.653
-5.1;44.5;-169.904;-61.47;321.797
-5.1;44.6;-170.034;-61.306;321.937
-5.1;44.7;-170.16;-61.14;322.071
-5.1;44.8;-170.281;-60.973;322.201
-5.1;44.9;-170.398;-60.806;322.325
-5.1;45;-170.509;-60.639;322.442
-5.1;45.1;-170.614;-60.472;322.553
-5.1;45.2;-170.713;-60.305;322.656
-5.1;45.3;-170.804;-60.14;322.752
-5.1;45.4;-170.889;-59.976;322.839
-5.1;45.5;-170.965;-59.814;322.918
-5.1;45.6;-171.032;-59.655;322.988
-5.1;45.7;-171.091;-59.5;323.048
-5.1;45.8;-171.14;-59.349;323.098
-5.1;45.9;-171.18;-59.203;323.138
-5.1;46;-171.211;-59.063;323.169
-5.1;46.1;-171.232;-58.929;323.189
-5.1;46.2;-171.243;-58.802;323.2
-5.1;46.3;-171.246;-58.683;323.201
-5.1;46.4;-171.24;-58.572;323.194
-5.1;46.5;-171.226;-58.47;323.178
-5.1;46.6;-171.205;-58.377;323.155
-5.1;46.7;-171.177;-58.293;323.125
-5.1;46.8;-171.143;-58.22;323.089
-5.1;46.9;-171.105;-58.156;323.047
-5.1;47;-171.063;-58.103;323.002
-5.1;47.1;-171.018;-58.061;322.953
-5.1;47.2;-170.971;-58.029;322.903
-5.1;47.3;-170.923;-58.008;322.85
-5.1;47.4;-170.876;-57.998;322.797
-5.1;47.5;-170.829;-57.999;322.745
-5.1;47.6;-170.782;-58.012;322.692
-5.1;47.7;-170.737;-58.036;322.64
-5.1;47.8;-170.692;-58.072;322.587
-5.1;47.9;-170.648;-58.121;322.534
-5.1;48;-170.605;-58.183;322.482
-5.1;48.1;-170.566;-58.26;322.432
-5.1;48.2;-170.532;-58.352;322.386
-5.1;48.3;-170.506;-58.457;322.346
-5.1;48.4;-170.489;-58.57;322.314
-5.1;48.5;-170.483;-58.688;322.291
-5.1;48.6;-170.491;-58.809;322.281
-5.1;48.7;-170.505;-58.923;322.276
-5.1;48.8;-170.519;-59.025;322.273
-5.1;48.9;-170.533;-59.115;322.269
-5.1;49;-170.545;-59.194;322.266
-5.1;49.1;-170.555;-59.263;322.261
-5.1;49.2;-170.562;-59.324;322.255
-5.1;49.3;-170.567;-59.378;322.247
-5.1;49.4;-170.57;-59.426;322.238
-5.1;49.5;-170.57;-59.469;322.226
-5.1;49.6;-170.567;-59.507;322.214
-5.1;49.7;-170.562;-59.541;322.199
-5.1;49.8;-170.555;-59.57;322.183
-5.1;49.9;-170.545;-59.596;322.165
-5.1;50;-170.533;-59.618;322.145
-5.1;50.1;-170.518;-59.638;322.124
-5.1;50.2;-170.502;-59.655;322.102
-5.1;50.3;-170.483;-59.669;322.077
-5.1;50.4;-170.462;-59.681;322.052
-5.1;50.5;-170.439;-59.692;322.025
-5.1;50.6;-170.413;-59.701;321.996
-5.1;50.7;-170.387;-59.709;321.967
-5.1;50.8;-170.358;-59.716;321.936
-5.1;50.9;-170.328;-59.722;321.904
-5.1;51;-170.296;-59.727;321.872
-5.1;51.1;-170.264;-59.732;321.839
-5.1;51.2;-170.23;-59.736;321.805
-5.1;51.3;-170.195;-59.741;321.77
-5.1;51.4;-170.16;-59.745;321.736
-5.1;51.5;-170.124;-59.749;321.701
-5.1;51.6;-170.088;-59.753;321.666
-5.1;51.7;-170.051;-59.756;321.631
-5.1;51.8;-170.014;-59.76;321.596
-5.1;51.9;-169.977;-59.764;321.561
-5.1;52;-169.94;-59.768;321.526
-5;41;-165.03;-66.512;315.944
-5;41.1;-165.157;-66.374;316.116
-5;41.2;-165.283;-66.235;316.288
-5;41.3;-165.411;-66.097;316.459
-5;41.4;-165.539;-65.958;316.63
-5;41.5;-165.668;-65.819;316.801
-5;41.6;-165.797;-65.681;316.971
-5;41.7;-165.927;-65.542;317.141
-5;41.8;-166.058;-65.403;317.31
-5;41.9;-166.19;-65.264;317.479
-5;42;-166.323;-65.125;317.648
-5;42.1;-166.456;-64.987;317.817
-5;42.2;-166.59;-64.847;317.985
-5;42.3;-166.725;-64.708;318.154
-5;42.4;-166.861;-64.569;318.321
-5;42.5;-166.998;-64.43;318.489
-5;42.6;-167.135;-64.29;318.656
-5;42.7;-167.273;-64.15;318.823
-5;42.8;-167.412;-64.01;318.99
-5;42.9;-167.552;-63.87;319.156
-5;43;-167.692;-63.729;319.322
-5;43.1;-167.832;-63.587;319.488
-5;43.2;-167.974;-63.446;319.652
-5;43.3;-168.115;-63.303;319.816
-5;43.4;-168.257;-63.16;319.979
-5;43.5;-168.399;-63.016;320.142
-5;43.6;-168.541;-62.872;320.303
-5;43.7;-168.682;-62.726;320.463
-5;43.8;-168.824;-62.58;320.621
-5;43.9;-168.964;-62.433;320.778
-5;44;-169.104;-62.284;320.933
-5;44.1;-169.243;-62.134;321.086
-5;44.2;-169.381;-61.984;321.237
-5;44.3;-169.517;-61.832;321.385
-5;44.4;-169.652;-61.678;321.531
-5;44.5;-169.784;-61.524;321.673
-5;44.6;-169.913;-61.368;321.812
-5;44.7;-170.04;-61.212;321.947
-5;44.8;-170.163;-61.054;322.077
-5;44.9;-170.282;-60.896;322.203
-5;45;-170.397;-60.738;322.323
-5;45.1;-170.507;-60.579;322.438
-5;45.2;-170.611;-60.42;322.546
-5;45.3;-170.709;-60.261;322.648
-5;45.4;-170.8;-60.104;322.742
-5;45.5;-170.885;-59.948;322.828
-5;45.6;-170.961;-59.794;322.906
-5;45.7;-171.029;-59.643;322.975
-5;45.8;-171.088;-59.496;323.035
-5;45.9;-171.139;-59.352;323.085
-5;46;-171.179;-59.213;323.125
-5;46.1;-171.21;-59.08;323.155
-5;46.2;-171.231;-58.953;323.175
-5;46.3;-171.243;-58.833;323.185
-5;46.4;-171.246;-58.72;323.185
-5;46.5;-171.239;-58.616;323.177
-5;46.6;-171.225;-58.52;323.16
-5;46.7;-171.202;-58.433;323.135
-5;46.8;-171.173;-58.355;323.103
-5;46.9;-171.139;-58.287;323.066
-5;47;-171.099;-58.229;323.023
-5;47.1;-171.056;-58.181;322.976
-5;47.2;-171.01;-58.143;322.926
-5;47.3;-170.962;-58.115;322.875
-5;47.4;-170.915;-58.098;322.822
