#pas_grille;100.000000
#nom_grille;grille_calage_Z171_100m
009998001165;999800.015882;116500.069801
009998001166;999800.022730;116600.057157
009998001167;999800.029577;116700.044513
009998001168;999800.036425;116800.031869
009998001169;999800.043273;116900.019225
009998001170;999800.050120;117000.006581
009998001171;999800.045040;117100.003925
009998001172;999800.039960;117200.001270
009999001165;999900.021874;116500.068712
009999001166;999900.066738;116600.033986
009999001167;999900.074992;116700.044317
009999001168;999900.086122;116800.032925
009999001169;999900.071497;116900.017112
009999001170;999900.069367;117000.001052
009999001171;999900.030820;117099.974210
009999001172;999900.049582;117200.003004
010000001165;1000000.027867;116500.067623
010000001166;1000000.056887;116600.050562
010000001167;1000000.124623;116700.072667
010000001168;1000000.135774;116800.067126
010000001169;1000000.120678;116900.032072
010000001170;1000000.104669;117000.008600
010000001171;1000000.062729;117099.994635
010000001172;1000000.059204;117200.004739
010001001165;1000100.010251;116500.063951
010001001166;1000100.031833;116600.053821
010001001167;1000100.115606;116700.057528
010001001168;1000100.130677;116800.036384
010001001169;1000100.133011;116900.021016
010001001170;1000100.122996;117000.013961
010001001171;1000100.075888;117100.003951
010001001172;1000100.056733;117200.008424
010002001165;1000199.992635;116500.060278
010002001166;1000200.022029;116600.046297
010002001167;1000200.086869;116700.029228
010002001168;1000200.090678;116800.031526
010002001169;1000200.109928;116900.025290
010002001170;1000200.115842;117000.001474
010002001171;1000200.079651;117099.996591
010002001172;1000200.054262;117200.012109
010003001165;1000299.975019;116500.056606
010003001166;1000300.001632;116600.042662
010003001167;1000300.037568;116700.036106
010003001168;1000300.044364;116800.028732
010003001169;1000300.065413;116900.019133
010003001170;1000300.082683;117000.012203
010003001171;1000300.067793;117100.013393
010003001172;1000300.051791;117200.015794
010004001165;1000399.957403;116500.052933
010004001166;1000399.981267;116600.044456
010004001167;1000400.005131;116700.035979
010004001168;1000400.028994;116800.027502
010004001169;1000400.052858;116900.019025
010004001170;1000400.076722;117000.010548
010004001171;1000400.063021;117100.015013
010004001172;1000400.049320;117200.019479
