#pas_grille;100.000000
#nom_grille;grille_calage_Z133_100m
009991001098;999100.050752;109799.962656
009991001099;999100.046150;109899.959933
009991001100;999100.041547;109999.957209
009991001101;999100.041882;110099.972401
009991001102;999100.042217;110199.987594
009991001103;999100.042552;110300.002786
009992001098;999200.045807;109799.960584
009992001099;999200.050932;109899.961633
009992001100;999200.043866;109999.961779
009992001101;999200.038050;110099.977727
009992001102;999200.039391;110199.993242
009992001103;999200.032325;110300.005697
009993001098;999300.040862;109799.958513
009993001099;999300.049095;109899.962661
009993001100;999300.016755;109999.962135
009993001101;999299.988189;110099.969036
009993001102;999300.033036;110199.996002
009993001103;999300.022097;110300.008609
009994001098;999400.035917;109799.956441
009994001099;999400.050866;109899.968146
009994001100;999399.998543;109999.953386
009994001101;999399.956806;110099.943450
009994001102;999400.025166;110199.992487
009994001103;999400.011870;110300.011520
009995001098;999500.030972;109799.954370
009995001099;999500.045314;109899.966525
009995001100;999500.003485;109999.955892
009995001101;999499.981784;110099.952271
009995001102;999500.010259;110199.988233
009995001103;999500.001642;110300.014432
009996001098;999600.026091;109799.963566
009996001099;999600.038319;109899.976049
009996001100;999600.029432;109999.982101
009996001101;999600.019929;110099.988349
009996001102;999600.015164;110199.997081
009996001103;999600.002904;110300.005940
009997001098;999700.021209;109799.972763
009997001099;999700.010515;109899.977869
009997001100;999699.999821;109999.982976
009997001101;999700.001269;110099.987800
009997001102;999700.002717;110199.992625
009997001103;999700.004165;110299.997449
