#pas_grille;100.000000
#nom_grille;grille_calage_Z182_100m
009940001120;994000.016796;112000.004325
009940001121;994000.021875;112100.013036
009940001122;994000.026953;112200.021747
009940001123;994000.032032;112300.030457
009940001124;994000.037110;112400.039168
009940001125;994000.042188;112500.047879
009940001126;994000.035236;112600.062757
009941001120;994100.032170;112000.010970
009941001121;994100.026893;112100.012492
009941001122;994100.025968;112200.012844
009941001123;994100.038163;112300.004369
009941001124;994100.027551;112400.023458
009941001125;994100.021779;112500.039679
009941001126;994100.018252;112600.053093
009942001120;994200.047544;112000.017616
009942001121;994200.037372;112100.015940
009942001122;994200.006434;112199.981150
009942001123;994200.018381;112299.963363
009942001124;994200.003255;112400.012693
009942001125;994200.000688;112500.034787
009942001126;994200.001268;112600.043429
009943001120;994300.062918;112000.024261
009943001121;994300.042056;112100.009535
009943001122;994299.993927;112199.962244
009943001123;994299.969109;112299.930075
009943001124;994299.965494;112399.979719
009943001125;994299.972344;112500.024866
009943001126;994299.984284;112600.033765
009944001120;994400.078292;112000.030906
009944001121;994400.048184;112100.007565
009944001122;994399.993901;112199.958281
009944001123;994399.945498;112299.935094
009944001124;994399.930832;112399.963868
009944001125;994399.956412;112500.005712
009944001126;994399.967299;112600.024101
009945001120;994500.093667;112000.037552
009945001121;994500.061191;112100.024209
009945001122;994499.984110;112199.974595
009945001123;994499.970231;112299.978869
009945001124;994499.938342;112399.977142
009945001125;994499.940113;112499.984016
009945001126;994499.950315;112600.014437
009946001120;994600.084247;112000.028815
009946001121;994600.059463;112100.027682
009946001122;994600.030855;112200.025715
009946001123;994600.002774;112300.020451
009946001124;994599.973694;112400.013841
009946001125;994599.960022;112500.004204
009946001126;994599.965183;112600.023047
009947001120;994700.074828;112000.020079
009947001121;994700.054224;112100.022995
009947001122;994700.033620;112200.025911
009947001123;994700.013016;112300.028827
009947001124;994699.992413;112400.031743
009947001125;994699.971809;112500.034659
009947001126;994699.980052;112600.031658
