#pas_grille;100.000000
#nom_grille;grille_calage_Zillkirch_100m
009955001048;995500.133282;104799.948330
009955001049;995500.128258;104899.950196
009955001050;995500.123235;104999.952063
009955001051;995500.118109;105099.952726
009955001052;995500.112983;105199.953390
009955001053;995500.107857;105299.954054
009955001054;995500.102732;105399.954717
009955001055;995500.097606;105499.955381
009955001056;995500.102187;105599.962505
009955001057;995500.106767;105699.969629
009955001058;995500.111348;105799.976753
009955001059;995500.115928;105899.983877
009955001060;995500.120509;105999.991001
009955001061;995500.145273;106099.988086
009955001062;995500.170038;106199.985172
009955001063;995500.194802;106299.982258
009955001064;995500.219567;106399.979343
009955001065;995500.244331;106499.976429
009955001066;995500.236673;106599.969547
009955001067;995500.229014;106699.962664
009955001068;995500.221355;106799.955782
009955001069;995500.213697;106899.948900
009955001070;995500.206038;106999.942018
009955001071;995500.197456;107099.940240
009955001072;995500.188874;107199.938463
009955001073;995500.180293;107299.936686
009955001074;995500.171711;107399.934909
009955001075;995500.163129;107499.933132
009956001048;995600.118106;104799.956034
009956001049;995600.110935;104899.958214
009956001050;995600.109453;104999.957280
009956001051;995600.098481;105099.962302
009956001052;995600.092658;105199.963042
009956001053;995600.087417;105299.967491
009956001054;995600.082866;105399.973059
009956001055;995600.081306;105499.977507
009956001056;995600.086452;105599.980233
009956001057;995600.092866;105699.982705
009956001058;995600.099651;105799.984717
009956001059;995600.107360;105899.986595
009956001060;995600.115960;105999.986576
009956001061;995600.138780;106099.982943
009956001062;995600.161696;106199.979538
009956001063;995600.185652;106299.976012
009956001064;995600.209295;106399.971766
009956001065;995600.231345;106499.968373
009956001066;995600.229948;106599.964422
009956001067;995600.226259;106699.957621
009956001068;995600.223013;106799.949986
009956001069;995600.216723;106899.946675
009956001070;995600.194445;106999.943635
009956001071;995600.188062;107099.925195
009956001072;995600.178060;107199.923461
009956001073;995600.168962;107299.921701
009956001074;995600.159359;107399.919635
009956001075;995600.150233;107499.917137
009957001048;995700.102931;104799.963738
009957001049;995700.092977;104899.965994
009957001050;995700.089370;104999.962467
009957001051;995700.078755;105099.957537
009957001052;995700.072566;105199.952268
009957001053;995700.067432;105299.947547
009957001054;995700.063174;105399.967717
009957001055;995700.063724;105499.985054
009957001056;995700.069294;105599.992083
009957001057;995700.078488;105699.990509
009957001058;995700.086669;105799.986296
009957001059;995700.095809;105899.981082
009957001060;995700.108076;105999.975302
009957001061;995700.124669;106099.971823
009957001062;995700.143724;106199.971705
009957001063;995700.169257;106299.971135
009957001064;995700.192841;106399.969379
009957001065;995700.211087;106499.969537
009957001066;995700.218881;106599.971517
009957001067;995700.241631;106699.977366
009957001068;995700.234811;106799.966383
009957001069;995700.227613;106899.947935
009957001070;995700.213419;106999.927763
009957001071;995700.183560;107099.918175
009957001072;995700.163489;107199.909533
009957001073;995700.153779;107299.907344
009957001074;995700.146997;107399.903162
009957001075;995700.137338;107499.901142
009958001048;995800.087755;104799.971442
009958001049;995800.074600;104899.971591
009958001050;995800.069595;104999.959987
009958001051;995800.059062;105099.978781
009958001052;995800.052846;105199.969897
009958001053;995800.047435;105299.980056
009958001054;995800.043275;105399.993809
009958001055;995800.043360;105500.006406
009958001056;995800.056723;105600.003883
009958001057;995800.069650;105699.998313
009958001058;995800.081332;105799.987084
009958001059;995800.089516;105899.974204
009958001060;995800.096894;105999.967833
009958001061;995800.108392;106099.965413
009958001062;995800.123934;106199.965326
009958001063;995800.151325;106299.967291
009958001064;995800.176155;106399.966114
009958001065;995800.195252;106499.965840
009958001066;995800.208369;106599.960636
009958001067;995800.221403;106699.955247
009958001068;995800.226491;106799.952131
009958001069;995800.225713;106899.945122
009958001070;995800.207640;106999.931252
009958001071;995800.179773;107099.920785
009958001072;995800.157024;107199.906700
009958001073;995800.139425;107299.893328
009958001074;995800.133765;107399.887307
009958001075;995800.124442;107499.885147
009959001048;995900.072580;104799.979146
009959001049;995900.058277;104899.981292
009959001050;995900.049947;104999.976843
009959001051;995900.039217;105099.996544
009959001052;995900.033059;105200.006089
009959001053;995900.027246;105300.017217
009959001054;995900.024417;105400.027740
009959001055;995900.035520;105500.022951
009959001056;995900.049558;105600.015824
009959001057;995900.063714;105700.006368
009959001058;995900.090764;105799.986547
009959001059;995900.083358;105899.971360
009959001060;995900.082942;105999.964895
009959001061;995900.090343;106099.961046
009959001062;995900.104121;106199.959556
009959001063;995900.134999;106299.961125
009959001064;995900.165029;106399.958307
009959001065;995900.179226;106499.958455
009959001066;995900.208106;106599.956970
009959001067;995900.210696;106699.936621
009959001068;995900.207074;106799.936983
009959001069;995900.205467;106899.932827
009959001070;995900.196115;106999.935081
009959001071;995900.175360;107099.922886
009959001072;995900.153007;107199.906820
009959001073;995900.134597;107299.889798
009959001074;995900.121023;107399.871593
009959001075;995900.111547;107499.869152
009960001048;996000.057404;104799.986850
009960001049;996000.046499;104899.993190
009960001050;996000.051340;104999.999883
009960001051;996000.039399;105100.009427
009960001052;996000.012917;105200.029543
009960001053;996000.007070;105300.049717
009960001054;996000.017527;105400.045518
009960001055;996000.036639;105500.043542
009960001056;996000.045582;105600.027665
009960001057;996000.072150;105700.007991
009960001058;996000.095398;105799.988341
009960001059;996000.073796;105899.978026
009960001060;996000.068950;105999.966762
009960001061;996000.072456;106099.956932
009960001062;996000.084408;106199.951127
009960001063;996000.115190;106299.948353
009960001064;996000.145307;106399.964100
009960001065;996000.169895;106499.959083
009960001066;996000.188405;106599.940771
009960001067;996000.190546;106699.937304
009960001068;996000.189488;106799.930860
009960001069;996000.186167;106899.927994
009960001070;996000.175869;106999.922317
009960001071;996000.168160;107099.923410
009960001072;996000.149560;107199.908289
009960001073;996000.130450;107299.888926
009960001074;996000.116408;107399.868691
009960001075;996000.098652;107499.853157
009961001048;996100.060527;104799.981673
009961001049;996100.052919;104899.990550
009961001050;996100.053456;105000.002420
009961001051;996100.040715;105100.018595
009961001052;996100.021747;105200.028789
009961001053;996100.004639;105300.040820
009961001054;996100.026578;105400.047070
009961001055;996100.040333;105500.062010
009961001056;996100.065524;105600.041722
009961001057;996100.088140;105700.021425
009961001058;996100.075690;105800.001541
009961001059;996100.062626;105899.988937
009961001060;996100.057787;105999.971115
009961001061;996100.058413;106099.954041
009961001062;996100.064676;106199.938402
009961001063;996100.095342;106299.953748
009961001064;996100.126363;106399.955949
009961001065;996100.161266;106499.952887
009961001066;996100.168106;106599.939700
009961001067;996100.170323;106699.919430
009961001068;996100.169461;106799.922295
009961001069;996100.172203;106899.920295
009961001070;996100.164297;106999.917437
009961001071;996100.147927;107099.910246
009961001072;996100.141920;107199.910412
009961001073;996100.113897;107299.904631
009961001074;996100.101055;107399.884510
009961001075;996100.083981;107499.873738
009962001048;996200.063649;104799.976496
009962001049;996200.062107;104899.986495
009962001050;996200.056366;105000.005175
009962001051;996200.045723;105100.021239
009962001052;996200.036488;105200.033206
009962001053;996200.024532;105300.019964
009962001054;996200.046349;105400.027671
009962001055;996200.057476;105500.028661
009962001056;996200.085202;105600.032339
009962001057;996200.078504;105700.021136
009962001058;996200.056013;105800.013159
009962001059;996200.048584;105899.995506
009962001060;996200.052118;105999.975364
009962001061;996200.044520;106099.955225
