#pas_grille;100.000000
#nom_grille;grille_calage_Z205_100m
010005001137;1000500.060824;113700.040168
010005001138;1000500.069579;113800.055738
010005001139;1000500.078334;113900.071308
010005001140;1000500.087088;114000.086879
010005001141;1000500.066800;114100.084849
010006001137;1000600.059276;113700.033336
010006001138;1000600.072048;113800.041491
010006001139;1000600.080955;113900.047652
010006001140;1000600.086573;114000.055041
010006001141;1000600.062991;114100.061552
010007001137;1000700.057729;113700.026505
010007001138;1000700.068682;113800.043987
010007001139;1000700.108172;113900.093287
010007001140;1000700.098654;114000.058607
010007001141;1000700.059182;114100.038256
010008001137;1000800.056181;113700.019673
010008001138;1000800.061235;113800.028415
010008001139;1000800.096845;113900.078063
010008001140;1000800.084139;114000.028929
010008001141;1000800.055373;114100.014959
010009001137;1000900.054633;113700.012842
010009001138;1000900.057659;113800.004346
010009001139;1000900.066142;113899.995647
010009001140;1000900.078635;113999.997120
010009001141;1000900.051564;114099.991662
010010001137;1001000.053085;113700.006010
010010001138;1001000.057328;113799.990659
010010001139;1001000.061571;113899.975308
010010001140;1001000.065815;113999.959957
010010001141;1001000.047755;114099.968366
