#pas_grille;100.000000
#nom_grille;grille_calage_Z232_100m_reduit
009931001013;993099.978948;101299.898504
009931001014;993099.972921;101399.903496
009931001015;993099.966895;101499.908488
009931001016;993099.970105;101599.903994
009931001017;993099.973315;101699.899500
009931001018;993099.976526;101799.895006
009931001019;993099.979736;101899.890512
009932001013;993199.984063;101299.891219
009932001014;993199.973072;101399.894311
009932001015;993199.958982;101499.898073
009932001016;993199.966881;101599.900202
009932001017;993199.961361;101699.900485
009932001018;993199.981345;101799.886290
009932001019;993199.984144;101899.879488
009933001013;993299.989177;101299.883935
009933001014;993299.984755;101399.886123
009933001015;993299.935581;101499.905734
009933001016;993299.924319;101599.918226
009933001017;993299.953383;101699.898815
009933001018;993299.999956;101799.867174
009933001019;993299.988552;101899.868464
009934001013;993399.994292;101299.876651
009934001014;993399.994387;101399.879089
009934001015;993399.948716;101499.908711
009934001016;993399.964295;101599.898454
009934001017;993399.983233;101699.869316
009934001018;993400.000487;101799.856331
009934001019;993399.992959;101899.857440
009935001013;993499.999406;101299.869367
009935001014;993500.002397;101399.868942
009935001015;993499.996932;101499.880483
009935001016;993500.013616;101599.857878
009935001017;993500.002702;101699.874299
009935001018;993500.001940;101799.853508
009935001019;993499.997367;101899.846416
009936001013;993600.010411;101299.876702
009936001014;993600.014732;101399.873886
009936001015;993600.017257;101499.867770
009936001016;993600.027044;101599.863796
009936001017;993600.027534;101699.857902
009936001018;993600.004944;101799.871582
009936001019;993599.998346;101899.870511
009937001013;993700.021416;101299.884037
009937001014;993700.027701;101399.882966
009937001015;993700.033986;101499.881894
009937001016;993700.025321;101599.885072
009937001017;993700.016655;101699.888250
009937001018;993700.007990;101799.891428
009937001019;993699.999324;101899.894606
